laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Memory Type,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
854,14,8,1.54,1870,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,512000,SSD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
855,15.6,4,2.18,739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
856,11.6,4,1.4,615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1366,768,1.1,32000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
857,13.3,8,1.45,1026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.3,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
858,13.3,8,1.28,2277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
859,14,8,1.54,1468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
860,15.6,4,1.86,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,128000,SSD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
862,15.6,16,2.1,1899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
863,17.3,8,2.83,865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
864,14,8,1.96,1903,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
865,15.6,8,2.3,787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
866,15.6,8,1.9,945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
867,15.6,4,2,449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
868,13.3,8,1.28,2559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
869,13.3,8,1.62,649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
870,15.6,4,2.2,469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2,1000000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
871,15.6,8,2.3,850.66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
872,15.6,8,1.84,1349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
873,13.3,4,1.05,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
874,15.6,8,2.5,1017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,1000000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
875,13.3,16,1.29,2240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200,1800,2.5,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
876,15.6,4,2.07,910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
877,13.3,8,1.2,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1366,768,2.3,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
878,13.3,8,1.37,1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
879,14,8,1.56,902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
880,15.6,8,2.23,1778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.8,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
881,15.6,4,2.38,1055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
882,15.6,4,2.2,479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2,1000000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
883,15.6,8,2,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
884,13.3,4,1.44,735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,180000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
885,15,16,1.23,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
886,12.5,8,1.6,1690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
887,15.6,4,2,398.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
888,13.3,8,1.28,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1920,1080,2.3,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
889,15.6,4,2.18,912.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
890,15.6,4,2.04,839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
891,13.3,4,1.28,1700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
892,15.6,4,2.3,684.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1366,768,2.5,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
893,14.1,4,1.65,348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
894,15.6,8,2.2,669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
895,15.6,4,2.2,369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
896,13.3,4,1.28,1799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
897,15.6,4,2.18,455.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
898,17.3,12,2.2,1369.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
899,11.6,4,1.25,297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.6,32000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
900,17.3,4,2.8,379,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,900,2.2,500000,HDD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
901,14,4,1.95,1265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
902,13.3,16,1.42,1399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3200,1800,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
903,15,8,1.17,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
904,14,8,1.32,1799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
905,17.3,16,2.43,2649,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3840,2160,2.6,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
906,13.3,8,1.05,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
908,15.6,8,2.62,929,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
909,15.6,8,2.04,900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
910,15.6,4,2.18,614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
911,15.6,8,1.9,935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.6,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
912,13.3,8,1.24,2013.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3200,1800,1.3,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
913,17.3,32,3.58,1279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
914,13.3,16,1.22,1649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,1.3,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
915,14,8,1.13,2049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
916,15.6,8,1.95,1962.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
917,15.6,16,1.08,2099,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
918,12.5,8,1.26,1483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
919,15.6,4,2.2,359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.5,16000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
920,15.6,8,2.6,789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
922,14,8,0.98,1899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
923,14,8,1.6,1205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
924,12.5,8,1.09,3100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3840,2160,1.2,240000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
925,15.6,6,2.2,789,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
926,15.6,8,2.04,1018.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
927,15.6,4,2.4,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
928,13.3,4,1.44,881,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
930,13.3,8,1.49,960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
931,17.3,16,2.7,1599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
932,15.6,16,2.6,1349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
933,15.6,8,2.2,1119.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
934,15.6,4,2.18,684.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
935,15.6,8,1.84,1296.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
936,13.3,8,1.39,1149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200,1800,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
937,15.6,16,2.4,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
938,13.3,8,1.37,1825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
939,15.6,4,1.95,729.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
940,12.5,8,1.36,1650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
941,15.6,8,2.31,1165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
942,15.6,4,2.18,708.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
943,14,4,1.95,1149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
944,15.6,4,2.2,309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
945,12.5,4,1.26,1579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.3,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
946,15.6,4,1.86,288.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,1000000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
947,13.3,16,1.3,1799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3200,1800,2.2,1000000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
948,14,4,1.47,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.3,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
949,12.5,8,1.26,1669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1920,1080,2.3,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
950,15.6,4,2.18,558.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
951,15.6,8,2.2,1199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
952,14,8,1.36,1639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
953,17.3,16,4.36,2758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2560,1440,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
954,17.3,8,2.75,1399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.3,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
955,17.3,4,2.8,530,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,900,1.6,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
956,15.6,4,2.23,619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
957,15.6,8,2.2,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1366,768,2.3,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
958,11.3,8,1.1,1299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,1.2,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
959,15.6,16,2.5,999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.1,512000,SSD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
960,12.5,8,1.36,1472.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
961,15.6,8,2.2,685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,1000000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
962,17.3,4,2.36,659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,900,2,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
963,14,4,1.68,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,32000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
964,15.6,8,2,2249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.7,8000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
965,14,8,1.36,1775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
966,13.3,8,1.2,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.3,256000,SSD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
967,12.5,8,1.2,1159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,1.2,64000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
968,14,8,1.7,1488.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
969,17.3,16,4.36,3154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3840,2160,2.8,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
970,13.3,8,1.24,1899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,1.2,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
971,11.6,4,1.45,775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1366,768,1.1,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
972,13.3,8,1.3,1268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200,1800,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
973,11.6,4,1.25,389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1366,768,1.6,32000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
974,13.3,8,1.2,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.4,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
975,12.5,8,1.36,1760,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
976,15.6,12,2.4,1009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
977,12.5,8,1.1,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
